,text,score
750,초창기에 이벤트도 많이 하고 하더만 그런거 얄짤없고 카드 만들거나 많이 주문하거나 해야지만 혜택 코딱지만큼 줌. 업주들한테 수수료 떼먹고 기본 배달비로 떼먹고.. 그래도 모자른지 배달비까지 인상한다고? 스타트업으로 시작한 어플이 이렇게 나오면 곤란하지 않겠냐? 욕심이 너무 많음. 오늘 삭제!,1
751,배달의 민족 앱 잘 사용하고 있고 특유의 디자인도 마음에 듭니다. 저도 소상공인 입장에서 그동안 오히려 타앱보다 배달의 민족 어플이 수수료도 적고 이용도 편리하고 서비스도 잘해주셔서 좋았습니다. 실제로 매출도 많이 올랐습니다. 코로나 19로 인해 시국이 많이 안좋아 손님이 적은데 배달마저 없었으면 많이 힘들었을 거예요. 새로운 요금제도도 배민 서비스에 대한 정당한 값이라 생각했는데 ( 오히려 서비스 수익이 더 크지만) 이렇게 이미지가 추락하니 마음이 안좋네요. 다같이 화이팅 합시다!,5
752,로딩 오래 기다리다 결국 안되는거 좋아하면 배달의민족 쓰세요. 아무 이상없는 네트워크에 문제있다면서 배달이 안되었습니다. 알려주신대로 삭제하고 다시 깔아서 해봤습니다. 똑같이 네트워크 문제로 안된다는데 지금 데이터 아무 문제없이 다 잘됩니다. 핸드폰이나 네트워크 아무 문제없습니다. 결제창으로 로딩만 계속되고 안넘어갑니다. 매장 전화하면 배민 어플로 하라하니 어쩔 수가 없네요.,1
753,"다시 잘 되는거 확인했습니다. 앱만 믿고 주문 금방한다고 큰소리쳤었는데, 30분간 끙끙대다 결국 전화주문했었습니다... 안될때 점수를 깠지만 잘되는걸 봤으니 점수 원복시켰어요. 다 좋은데 평점필터같은것도 있음 좋을것같아요.",5
754,"주문시에 수저,포크 체크하는걸 기본적으로 받지않음으로 해놓는게 요즘 트렌드라 그렇게 하신건 알겠는데 사용자가 설정에서 기본값을 바꿀 수 있게는 해주세요. 제가 주문하는 환경상 거의 90프로는 수저포크를 받아야돼서 매번 바꾸기가 많이 불편해요. 한번이라도 깜빡하면 사람들한테 눈치보고 사과하고ㅋㅋ왜 배민이 ux 거지같이 해놓은것 때문에 내가 이러고 있어야되는지.. 본인이 깜빡한게 잘못이라고 하겠지만 사용자 배려를 안하는 사용자 경험 디자인은 죄가 없을까요. 보통은 최근에 주문한 정보가 저장돼있는게 정상인데 배민 쓸때만 다른 방식으로 생각을 해야됨ㅋㅋ",2
755,새로 깔면 첫 화면에서 주소 설정해야하는 점 너무 귀찮음 자주 쓰지 않아서 용량 문제로 쓸때만 까는데 다른 앱은 처음 들어가면 메인 화면이라 로그인 하면 해당 계정에 저장 되어있는 주소로 알아서 지정되는데 쓸때마다 주소부터 입력해야한다는 점이 상당히 번거로움,1
756,"배민 시킬 때 지역마다 추가로 배달비 내라고 하는 곳들이 있는데 그런게 너무 불편해요, 그냥 한번 계산할 때 한번에 하면 좋은데 굳이 따로 또 배달비 더 내라고 하니까... 그럴거면 차라리 앱 자체에서 지역마다 다르게 배달비 다 설정해놓고 그냥 한번에 계산되게 했으면 좋겠어요, 맨날 엽떡 시킬때마다 추가로 내라고 하니까 세상 불편해요, 그거 제외하면 좋아요, 그거 수정 부탁드려요",3
757,"편리하게 잘 쓰고 있어요. 다만 가게차단 기능 같은것도 좀 만들어주셨으면, 주문시 취소사유조차 안알려주고 주문취소 시켜버리는 가게들이 종종 있는데 그런곳들은 걸러두고 싶어서요.",4
758,망한가게들이나 맘에 안드는 가게들 찜 정리하고있는데 찜 취소하고 나오면 계속 맨 위 목록으로 돌아가있어요 한참 밑에 목록들 정리하고있었는데 이러면 다시 또 한참 내려야하잖아요... 그리고 남들 리뷰 보고 가게 찜하고 나오면 뒤로가기 되는 게 아니고 걍 음식점 목록(메뉴판 아니고) 나오는데???이건 또 뭔지 그냥 깔끔하게 보던 거 나왔으면 좋겠어요 불편해요 그리고 찜 목록을 현재 있는 지역 음식점들 순으로 볼 수 있는 설정이 있었으면 좋겠어여 중구난방쓰,2
759,배달이 뭐 딱히 빠른것도 없구만 배민1은 무슨 ㅋㅋ배달비만 더 받아처먹고 뭐냐ㅋㅋㅋㅋ 앱에는9~19분 걸린다하고 30분처넘도록 안오는데 배달비는 조빤다고 더받아처먹냐,1
760,배달기사들이 문앞에두고 그냥가버리는경우 너무많음 그냥전화주문하고말지ㅡㅡ,1
761,자기가 주문한 내역 검색기능 만들어주세요. 배달 많이 시켜먹다보면 여기서 과거에 시켜본적이 있는지 없는지 헷갈릴때가 있는데 과거 주문내역 스크롤 내려가면서 찾아봐야하는 어려움이 있음. 검색 기능 하나만 만들어주셈,1
762,이번 업뎃 진짜후져요.. 너무 불편해졌고요 쿠팡이츠 인터페이스 벤치마킹한거같은데 .. 업뎃전이 진짜 훨씬나아요 배민주문하려다가 불편해서 어플 닫았어요 ㅠ 그리고 필터 세분화좀해주세요 배달팁같은거 낮은순으로 단순화하기보다는 금액대 선택할수있음좋겠어요.. 배민어플은 계속 불편해지고 실용성없는방향으로 업뎃하네요,1
763,업데이트 이훈지 뭔지 모르겠는데 연결오류 뜨면서 로그인이 안되요.,1
764,글자를 쓰고 있는데 이상하게 써져요.글자가 붙지도 않아요.,1
765,맛집들과 소비자들에게 없어도 자체적으로 배달시키면 되지만 조금 더 편의성을 주는것에 비해 둘에게서 너무나 많은것(수수료에 의해 가격마저 인상)을 알아가는거 같네요..제도 자체를 그냥 두거나 완화하지 않는다면 쓸 가치가 없습니다.,1
766,음식메뉴 검색 기능좀 만들어주세요.그것만 있음 완벽한 어플일거같아요.가게 검색으로 들어가서 그 메뉴가있나없나 하나하나 봐야돼서 그게 너무번거로워요...전 특정음식을 먹고싶은 때가 많아서 음식이름으로 검색이 편하거든요.부탁드려요.^^,4
767,"어떤사람이든 불편하다고 할만한거 3가지만 말씀드릴게요. 1.검색기능이 왜 아래에있죠? 모든 웹사이트,어플들의 검색기능이 왜 위에 있는지 모르는분이 만든건가요? 이해가안가네요 위에있으면 손가락 뻗어야해서 그런건가; 2.지정휴업일 이면 그냥 휴업이라고 써주세요 준비중이라길래 이집은 모바일결제가 안되는줄알고 전화했건만 휴업이라고 하네요. 3.음식카테고리가 처음부터 펼쳐져있는거 불편합니다. 처음부터 그냥 카테고리가 닫혀있고 카테고리를 눌렀을때 펼쳐지게해주세요 제가 국뽕이라 웬만하면 한국회사꺼 사용하려고하는데 이건 너무 불편해서 못쓰겠어요",4
768,"주소 선택할 때 자주 쓰는 주소는 밑으로 내려가고 새로 만든 주소는 위로 올라와서 불편하네요. 우리집, 회사 외에 추가 즐겨찾기 주소를 만들 수 있었으면 좋겠어요",4
769,배민 시작 때부터 이용했으며 VIP (제일 높은 천생연분 등급) 인데 여지껏 이 어플만 이용하며 썼지만 쿠폰이나 혜택 얼마 주는 것도 없었어요. 차라리 공평하게 다 주지말던가.. 배달 어플 초창기에 시작해 지금까지 올라왔지만 점점 경쟁 어플들에게 뒤쳐지기 시작할겁니다. 안 쓰면 그만이다 싶어 탈퇴합니다.,1
770,다른앱에 비해서 심하게 느리고 버벅거려요,1
771,잘 이용하고 있습니다. 한가지 아쉬운 점이 있다면 검색란에 음식이름을 검색하여 해당음식을 판매하는 가게들이 나왔으면 좋겠습니다. 현재는 특정가게를 들어가 음식이름을 검색하도록 나와있더라구요.,4
772,리뷰작성하라는 팝업이 떠서 그걸 선탁해도 앱으로 바로 연결이 안됩니다 그러니 리뷰작성률이 전반적으로 떨어지는거 아닌가 싶은데요...제폰에서만 그런건지..오류인건지 모르겠네요,5
773,제발 광고 좀 그만하고 배달비 좀 깍아주세요~~,1
774,잘사용했는데 어느순간부터 메인화면에서 들어가지질않네요.. 삭제후재설치해도 이러는데 저만그런가요?,4
775,앱 리뷰 제대로 읽어보지도 않고 최근 이슈화 된 문제에 대한 답변만 복사해서 붙이기하고 있네. 이벤트로 사용자 끌어모아 돈 벌기에만 눈이 멀었으니 고객 서비스가 제대로 될 리가 있나. 사용기한 남은 쿠폰도 자기들 맘대로 회수해가는 최악의 고객 서비스를 경험해보고 싶은 사람들에게 추천할 만한 앱이다.,1
776,배달 주소 수정이 안됨 이사를 하여 다른 주소로 수정을 하려 하였으나 앱 내에서 환경설정에도 수정이 불가능 배달 중 주소 재 설정도 불가능 배달 주소를 바꾸는 기능이 아예 없는것처럼 보였습니다 주소가 바로 바꿀수 있는것도 아니고 바꿀수도 없었고 그 설정변경에 대한 설명도 없는것으로 상당히 곤란한 경험이었습니다 그렇다면 저는 어떻게 해야 할까요 다른 계정을 만들어서 주소지를 새로 등록해야 할까요? 아니면 비 회원 서비스로 쿠폰이나 다른 혜택 없이 주문을 해야 할까요? 앱을 잘 이용하고 잘 만든것이라 생각했는데 이런 종류의 불편을 겪을줄은 몰랐습니다 아무래도 잘 만든건 아닌거 같군요 메크로식 답변만 한다면 정말 실망스러울 것 같군요 만약 수정이 쉽다면 최대한 빨리 수정해 주셨으면 하는 바램입니다. 다른 앱이랑은 비교를 하고싶은 마음은 없습니다 하지만 비교를 하게되는거 같습니다 부족한 점이 눈에 보인다면 인식이 잡혀버려 한도 끝도 없이 눈에 걸리는 것처럼 말이죠 그렇기에 이,2
777,처음에는 잘썼는데 가면 갈수록 별로네요. 주문시킨지 2시간이 넘었는데 먼거리도 아니고 가까운 거리인데 매장에서는 배달원이 늦는다고 하고 배달원은 저희쪽에서 주문한 음식이 아니라 다른 음식 주문했냐고 물어봐서 배달시작 시간 물어보니까 배달원분은 음식점에서 늦게줬다고하고 어쩌라는건지 모르겠네요. 주문한 입장에서 돈을 줘야하는건 맞지만 이건 좀 양심없지않나요. 별 1개도 아깝습니다. 앞으로 여기서 배달안하려고 합니다.,1
778,"초창기땐 완벽,아니 찐 완벽이었습니다. 여러가지 문제로 인해, 지금은 리뷰가 2.7정도 되었네요 문제점입니다 나이드신분들이 주문하기가 어렵습니다. 이걸 고쳐주시면 감사하겠습니다. 그리고, 오류가 너무 많이 납니다. 이 두개, 고쳐주시면 감사하겠습니다.",2
779,배민원 배달이 너무 자주 심하게 지연돼요,1
780,개 양아치앱 편리한 서비스라면서 배달비 폭리 되지도 않는 배민원쿠폰 보내게하기 진짜 혐오스러운 어플임 가면 갈수록.,1
781,"배민1 주문해도 배달기사 한참후에 배정되고(식당에 전화해서 물어봄), 배달시간 안그래도 50분으로 잡혔는데 갑자기 10분 늘어나고.. 배민쓰는 메리트가없네요.",1
782,"첫 주문시 할인쿠폰이 말 그대로 첫 주문에만 적용되네요.. 허허 오늘 안에 두 번 주문하려고 처음에 안 쓰고 다음에 쓰려다가 쿠폰 날렸습니다. 처음 썼던 리뷰는 감정적이었던 것 같아서 고쳐 다시 올리지만 다른 분들께서 읽으시고 쿠폰 잘 사용하시라고 이 내용은 남겨 둡니다. 아, 그리고 주문취소 바로 눌러도 안 되어서 직접 전화해서 취소해야 하는 게 번거롭습니다. 이건 타사에 비해 확실히 부족한 점 같아요. 일단 저는 다시 쓸 의향은 없습니다.",2
783,어쩌다보니 혼자 자취를 하게되면서 배달음식이나 포장음식이 자연스레 떠올라 요즘 자주 사용하고 있는 어플입니다. 이번에보니 음식이 종류가 조금 더 세분화되었더라구요. 쌀국수랑 양식이 나눠지면 어떨까 하는 생각이 듭니다. 포장할 때는 위치가 어딘지 지도로 바로 볼 수 있어서 가까운지 확인할 수 있어서 너무 마음에 들었습니다. 맛있는 거 먹을 때 애용할게요~,5
784,혁신적인 앱인데 한가지 자주느끼는 문제점이 있습니다. 주문한 거게에서 무슨 사정인지 주문취소를 하면 알림도 안오고 전화도 안하면 몰라서 배고픈 와중에 한두시간 기다리고 열받는 상황이 생깁니다. 앱 자체에서 주문이 취소되면 알려주는 얼림기능이 추가되었으면 좋겠습니다,3
785,최소주문금액을 그 식당 메인 메뉴의(사이드메뉴를 제외한) 최소 가격으로 고정시키면 안돼나요. 아니면 채워야할 1000~2000원 정도는 무시해 주거나. 카페에 음료 주문할때 항상 먹지도 않을거 한잔씩 더 삽니다. 최소주문금액 때문에요. 배달비 높은것도 짜증나는데,3
786,오랜만에 다시깔아서 id비번 찾고 로그인 햇는데 계정이 일치하지 않는다고 해서 네이버로 로그인 하려햇더니 그것도 안되고 페북도 인식이 안된다고 하고 어떻게 쓰면되는지... 따른건 둘째치고 배민 아디 비번 찾고 로그인 햇는데 안되는건 버그인지 일시적 오류인지... 왜 지웟엇는지 기억나네요.,1
787,더 가까운 지점이 있는데 더 멀리 있는 지점으로 밖에 검색이 안잡힙니다. 거리 계산 기준은 무엇인지 모르겠으나 검색을 통해 더 가까운 매장 선택할 수 있게좀 해주세요. 멀리있는 매장이라 주문이 취소됩니다.,2
788,사용자입장에서 전에는 보기편했는데 오픈리스트광고때문에 필터링으로 보기 힘들어졌습니다 주문많은순으로 필터링할때 오픈리스트광고에도 보이고 주문많은순으로도 가게가 보이게 중복으로 해줬으면 좋겠네요,2
789,요기요처럼 메뉴 누르면 그메뉴의 리뷰만 볼수있는 기능을 여긴 못하나요? 그메뉴 사진찾으려고 리뷰 일일히 내려서 찾아봐야하는게 너무불편해서 결국 다시 요기요 들어가서 확인하고 주문하게됩니다. 어렵나요?,1
790,리뷰를보고먹는데 요즘 한매장에 메뉴가너무많아 저가먹고자하는메뉴의 리뷰를 확인하는게 너무어려워요 시킨메뉴별로 리뷰를 사람들이 확인할수잇게 개선해주셨음 좋겠어요,4
791,주문시 결제방법 변경누르면 위에 하얀색으로 변하면서 아무행위도 할 수 없게됩니다. 기종은 s9+입니다. 오류수정좀 부탁드려요...이런건 좀 심각한오류같은데.. -추가 와이파이나 인터넷문제가 아닙니다. 데이터쓰고있으며 어느곳이든지 다 그렇습니다. 업데이트 후 증상이사라졌습니다.,3
792,리뷰가 왜 어떤 건 최신순이고 어떤 건 예전 리뷰인가 혼란스러웠는데 기본값이 추천순이네요... 최근 리뷰를 읽어야 더 참고하기 좋다고 생각하는데 디폴트값을 최신순으로 바꿀 수 있었으면 좋겠습니다. 앱이 여러모로 불친절하다고 느낍니다,3
793,"몇 년째 잘 사용하고 있는데, 언제부턴가 리뷰 남기기 알람을 클릭하면 배민 어플이 안떠요. 다시 찾아 들어가려니 번거로운데 방법 알려주세요.",4
794,ㅋㅋㅋㅋㅋ 이 배달어플회사는 피드백도 안보나봐요? 배달어플이 배달이 핵심아닌가요? 뭔 자사 홈쇼핑을 앞에 내세우겠다고 배달쪽 기능은 떨어뜨리고 홈쇼핑기능 밀겠다고 UI 개편한거 너무 별로에요;; 심지어 배달쪽은 이벤트 넘기는것도 제대로 안되고.. 왜 초심잃고 방황하세요? 원래 회사 주력 상품은 유지하면서 추가 개발한 상품을 어떻게 홍보할지 전략을 짜야 하는거 아닌가요? 누가 주력상품 완전 배제하면서 추가 개발상품을 전면에 내세우나요? 마켓에 웬만하면 리뷰 안다는데 이용하다가 열받아서 리뷰남겨요,1
795,간만에 들어갔더니 튕겨져 나오는건지 첫화면조차 들어가지질 않고 폰화면이 검은색 밖에 ..다시 앱삭제한후 다시 앱으로 들어가도 첫화면조차 안보임 껌껌..폰이문제인가..앱이 문제인걸까요,3
796,"어플 잘 쓰고 있는데, 하나만 추가해주실 수 있나요?? 포장주문시에도 만나서 결제 옵션이 있었으면 좋겠습니다. 생활비를 제 명의가 아닌 카드로 받아쓰는 입장이라 배민어플 사용을 포기하고 전화주문을 하게 되는 경우가 많아요.. 혹시나 가게 사정으로 포장시 만나서 결제가 안되는거라면 사장님쪽에서 옵션에 포함하지 않도록 해주실 수 있나요",4
797,배달시간만이 아니라... 거리가 얼마나 되는지도 체크해서 보여주기바람. 가장가까운곳을 보여준다고하는데 3km 밖에있는 음식점이 제일가까운곳일경우도 많기 때문에...,2
798,"저는 요기요로 떠납니다. 브랜딩과 마케팅, UI UX 모든 측면에서 사랑스러웠던 배민. 여전히 그들의 아이디어는 참신하지만, 소비자와 소통하는 방법을 잃으셨군요. 물론 개발자분들이 보시겠지만, 전사적인 각성이 필요해보입니다. 이용자가 줄면, 개발자도 없어질테니까요..",1
799,"주문현황에서 실시간 지도 움직이는거 생성해주세요. 배민원만 실시간 지도 움직이는거만 보여주는거보다 배민원 없는지역에서는 일반배달대행 업체 기사 실시간 지도 움직이는거 생성해주세요. 가끔 음식 엎어지거나 식어서 도착알림 없는 사고 있는데, 일반배달대행 업체 기사 실시간 지도 움직임도 이젠 필수로 필요해요! 일반배달대행 업체 기사 불편불만 신고 기능 생성해주세요. 또 있어요. 일부가게에서 재료소진으로 인한 주문취소. 되는경우있는데, 일부메뉴 재료소진때문에 가게에서 전체메뉴 강제 취소 시키더라고요. 가게는 전화도 안하고 일방적으로 재료소진 시키는 사례 있어요. 재료소진으로 취소시 가게측에 재료소진 취소 사유 필수로해서 재료소진 메뉴이름 없으면 안된다는 문구 생성과동시에 꼭 재료소진된 메뉴 적으라는 가게측에 필수 기능생성 시키세요.",3
800,회원가입이 안됩니다 모든단계 이후 휴대폰 인증에서 인증문자가 오지않습니다 때문에 다음단계로 진행이 안됩니다 확인할 방법이 없습니다. 수십번을 반복해도 휴대폰 인증번호 에서 다음단계로 넘어가지 않습니다 실명에 주민번호 휴대전화 번호 본인 맞는데 이런경우가 생길수 있습니까? 어떻게 해결해야 되는지 확인 할 방법을제시 바랍니다 한가지 의심이 되는건 휴대폰 기기변경전에 앱 사용시 오류로 앱을지우고 기기를 지금의 기기로 변경하고 처음 가입하는것입니다. 확인 바랍니다,1
801,이번에 B마트 업데이트 후 부터 가게클릭하면 처음대기화면으로 돌아갑니다 그리고 계속 오류가나서 다시 앱을 켜야하구요 다시깔면되겠지싶어서 다시깔고 로그인한 후에 다시 가게를 눌러도 오류가뜹니다 앱오류 메일로보내기가떠서 보내도 아무답변이나 참고글도 없고 안드로이드 핸드폰이랑 호환충돌나는것같은데 빨리 해결되었으면 좋겠어요,1
802,배달요금으로 장난치는 가게들좀 단속해주세요.. 낮은순에 걸릴려고 0원~3000원 써놓고 70000원 이상 주문해야 배달요금 0원에 동네마다 1000 2000씩 추가요금을 받습니다 처음에는 그냥 알아서 확인하고 구분해서 시켰는데 이런집이 너무 많아졌어요 가게하나하나 들어가서 보기 힘듭니다 이런식으로 받을거라면 내 주소에 맞는 요금이 자동으로뜨도록 고쳐주세요 낮은순으로 보는게 의미가 없습니다,2
803,광고적당히좀ㅡㅡ,1
804,"우선 배달의민족 측 문제로 소비자가 피해를 봄에도 점주들의 리뷰점수 하락으로만 피드백이 이루어진다는 점이 매우 불쾌합니다. 배민 측 문제로 라이더 매칭이 되지 않아 주문이 지연됨에도 불구하고 주문한 쪽에 별다른 언급도 없이 1시간 가량을 기다렸는데, 점주분들께 연락해보면 매칭이 되질 않아 배송이 지연된다는 말씀 뿐이고, 결과적으로 다 식은 음식을 받게 됐습니다. 책임을 묻고 싶어도 점주 책임이 아니니 이야기할 수도 없고, 이렇게 댓글 적어 봐야 겨우 미안하다는 답글 몇 마디로 마무리될 거 다 압니다만.. 더 많은 분들이 피해보시기 전에 속히 고쳐져야 할 문제라고 생각합니다.",1
805,편리하고 좋은데 추가되었으면 기능이 하나 있습니다! 리뷰 평가 기능이 있었으면 좋겠어요. 현재는 도움돼요만 있지만 좋아요/싫어요 등으로 리뷰에 의견을 표시할 수 있었으면 좋겠네요. 간혹 평점이 낮은 리뷰중에 말도안되는 요구해놓고 리뷰를 안좋게 써놓는 경우가 보이는데. 사장님들도 속상할 것 같고 소비자 입장에서도 굉장히 불쾌하더라구요. 싫어요가 많으면 해당 리뷰는 블라인드 처리하는 등의 기능도 추가됐으면 하는 바람입니다!,5
806,언제부턴가 결제방식이 저장이 안되고 매번 선택하려니까 너무 불편하네요.,3
807,안녕하세요. 배달의 민족에서 판매자겸 소비자로서 두가지 제안 드립니다. 첫번째. 가족계정으로 결재시에 대표자이외 가족구성원도 쿠폰을 사용할수있도록 개선되었으면 좋겠습니다. 두번째. 배민에 입점되어있는 가게 입장에서 배달팁을 따로 받지않고 음식가격에 포함시키는 정책을 할경우 매장 가격보다 비싸질수 밖에 없습니다. 그러면 배민 포장주문도 원래 매장가격과 달리지니 포장주문은 사용을 못하고 있네요. 배달 가격과 포장가격을 다르게 설정할수 있으면 좋겠습니다.,5
808,"앱 기능은 다 좋아요. 선택 메뉴도 직관적으로 잘 분리되어있고 검색 필터도 다 잘 사용중이예요. 그래서 별 5개로 평가했는데 한가지 더 있었으면 좋을만한 기능이 있어서 리뷰남겨요. 제가 평소에 찜 기능을 유용하게 사용하고 있는데 점점 찜한 가게 수가 많아지다보니 찾기가 힘들고, 또 제가 배민을 주로 사용하는 주소지 지역이 2-3곳이라서 주소지 별로 다 섞여있다는 게 조금 불편합니다. 예를들어 A치킨집 신촌점이랑 제주점 같은 게 섞이다보니 매번 제가 알아서 구별해야하는 게 불편해요. 그래서 현재는 찜 기능 안에서 배달포장, B마트, 배민스토어, 쇼핑라이브로만 구분이 되어있지만 배달포장 안에서 제가 원하는대로 그룹을 생성해서 분류할 수 있었으면 좋겠어요. 이게 힘들다면 현재 주소지에서 배달가능한 곳만 뜨고, 거기서 음식분류별 구분 정도는 되었으면 좋겠네요. 치킨/양식/한식 이런식으로요. 배민 앱을 오래 쓰면서 유일하게 개선되었으면 하는 부분이었어요. 의견 반영해주신다면 감사하겠습니다.",5
809,업데이트 하고 검색에서 한글자밖에안챠져요 ㅡㅡ 렉걸리고 업데이트를 왜하게만듬거야 아 ㅡㅡ,1
810,짜장면 시키면 30분만에 온다면서 15분만에 와요 다 먹고 보면 딱 30분ㅋㅋ 리뷰 쓰고 좋았습니다 진짜 빨라서 좋았습니다,5
811,기본혜택도 없어. 주문내역의 검색도 제공 안 해. 문닫은 가게도 숨길 수 없어. 나쁜 경험 한 가게 블랙리스트도 없어. 쿠폰 쓰려면 뭔 하늘을 찌르는 최저주문금액들. 뉴스에서 매번 언급되는 중개수수료.,1
812,2~3일에 한번씩 하루종일 배민로그인페이지를 확인해주세요 라는 문구가 화면에 계속뜹니다 거의 5초에 한번씩 떠요 미치겠어요 로그인 다시해도 안되고 앱삭제해도 계속 ... 핸드폰하는데 너무 불편합니다 원인이 무엇인가요?????????,1
813,리뷰를 메뉴당 볼 수 있을까요? 가령 쿠팡에서 상품 열면 그 상품에 대해서만 리뷰가 들어가잖아요? 그런데 배민은 리뷰가 그 가게 전체 서비스와 전체 메뉴 중에서 제가 먹고 싶은 메뉴를 찾아서 확인해야 해서 좀 불편해요. 요즘 보니 주문자가 시킨 메뉴에 대해 한 줄 리뷰를 쓰게 되어 있는데 그 리뷰만이라도 해당 메뉴 밑에 정렬되면 메뉴 결정할 때 큰 도움이 될 거 같아요. 식당이 아무리 잘해도 맛난 주력 음식과 구색 맞추기가 따로 있어서 간혹 뭐가 맛있는지 찾아보려고 전체 리뷰를 모두 훑기 귀찮을 때 메뉴당 리뷰는 편의자 중심의 서비스를 제공한다고 생각합니다.,4
814,메뉴를 볼 때 바둑판 형식으로 전체 메뉴를 한꺼번에 볼 수 있는 기능이 있었으면 좋겠습니다. 그리고 지정한 메뉴에 대한 리뷰만 따로 볼 수 있는 기능도 있었으면 좋겠습니다. 항상 잘 이용하고 있습니다. 좋은 앱 만들어주셔서 감사합니다.,5
815,이용자의 편의를 위한 게 업데이트가 아니라 배민이 내세우고 싶은 서비스를 보여주기 위한 업데이트 같아 아쉽습니다. 마치 카카오톡에 들어왔는데 메인에서 대화하기 버튼을 눌러야만 대화를 할 수 있게 바뀐 상황과 같습니다. 배민 이용객들의 대다수가 무엇을 위해 들어오는지 알고 계실텐데 편의성을 전혀 고려하지 않은 업데이트가 너무 너무 아쉽습니다. 게다가 검색창을 두번 눌러야 검색이 되는 건 배민에게 너무 실망스러울 정도네요. 개선부탁드려요.,1
816,개선의 여지가 없다면 떠나야겠네요 쿠폰 사용후 결제까지 완료했는데 가게측에서 가게사정이라는 이유로 취소가 됬다는 알림만 오고 가게에 연락해보니 주문이 밀렸는데 일정시간 지나면 접수하지못한 주문은 취소된다는 말만 하시네요. 가게측의 실순지 배민 프로그램의 실순지는 몰라도 이번주 내내 이런식이면 그냥 손절할랍니다,1
817,별로임 메뉴 한가지만으로 검색하고싶은데 찾을수 없어요. 요즘 비대면인데 추가 배달비 있는곳은 안시키게 되네요. 따로 옵션 만들던지. 카드결제 백신 깔아야하고 불편함 어플과 따로노네요. ㅋㅋ이정도 컸으면 통합시스템좀 만들지 불편함. 사소한 불편함이 너무 많아요. 요즘 비대면때문에 결제하려고 어플 쓰는데 불편함,1
818,자주 주문하는 가게가 여기에만 있어서 이용하는 거지 옮기면 절대 쓰지 않을 듯. 진지하게 사장님께 이전 권유를 해야 하나 싶을 정도로 갈수록 지멋대로 광고나 팝업창을 두세 개씩 띄우고 난리가 아니다. 리뷰나 평점도 조작하고 소비자 입장에선 전혀 이득이 되지 않는 앱.,1
819,"배민오더 업데이트 이전에는 지도로 볼 수 있었는데, 일반 배달이랑 똑같이 변경된 거 너무 불편해요ㅠㅠ 이전처럼 지도로도 볼 수 있게해주세요, 포장해서 가져가는거라 위치확인도 중요한데 너무너무 불편해졌어요ㅠㅠ!!",2
820,배달팁 받을려구 포장하기는 제대로 관리안하나요? 정보를 불러올 수 없음 결제오류뜨네요... 배달비팁 받아서 어떻게 쓰나요?ㅋㅋㅋ 어플 관리 제대로하세요.,1
821,진짜 이거 하나만... 동시에 여러 가게에서 주문할 수 있는 기능은 업데이트를 하면 문제가 생기나요? 대체 어떤 문제가 생기는지 분명히 많은 유저들이 하소연을 할텐데 게다가 개발자분들도 사용하신다면 사용하시다가 느꼈을만한 애로사항인데 업데이트를 하지 않는 이유에 대해서 알려주세요. 외에는 잘 사용하고 있어요 .,4
822,배달의민족 다 좋은데 저는 주문할때 리뷰를 꼭 보고 시키는데요 보통 메뉴가 여러개잖아요 전 제가 시키고싶은 메뉴의 리뷰를 보고싶은데 찾으려면 한참을 내려서 찾아보곤해야하더라구요 가능하다면 리뷰에 검색창이 있어서 원하는 메뉴를 검색해서 볼 수 있다면 참 좋겠다는 생각을했어요!!,4
823,그런거 없고 설정상에도 자동업데이트 안되어있어요 그냥 휴대인증을 했던걸 앱이 인식을 못한다니깐요 ㅜㅜ 다른건 다 잘되요 인증 인식을 못해서 결제로 넘어가는게 불가능한데 이건 어찌해야해요? ------------------------------- 휴대폰 인증 오류났어요ㅜㅜ 잘 쓰고 있다가 갑자기 자동결제에 핸드폰 인증이 필요하다고해서 다시 인증을 새로하려니깐 이번엔 이미 등록된 번호라 등록이 안된다고 ㅋㅋ ㅜ 결국 같은 번호로 인증 및 등록이 되어있다는건데 ...다시 결제하려면 인증이 필요하다고해요 이게 지금 계속 되돌이표에요 결제진행이 불가능하네요,1
824,왜ㅋㅋ별점이 이모양인지 알겠음. 지웠다가 다시 깔았는데 개인정보보호법 어쩌구 하면서 본인인증을 아무리 다시 해도 안 됨->고객센터 전화하래서 했는데 겁나 기다린 후에 연결됨->어쨌든 처리하려고 했는데 이메일로 신청서 내라 함. 근데 심지어ㅋㅋ 민증을 스캔해서 같이 보내라네?신청서도 쓰고?? 진짜 개불편함. 자기들이 앱 코딩 잘못해서 오류 계속 뜨는 걸 개선은 못 하고 그냥 사용자한테 온갖 귀찮음 감수하게 하려는 꼬라지가 개 짜증남. 신청서를 내면 전화 주겠다는 것도 아님. 신청서 내고 나보고 다시 전화하라고 함ㅋㅋㅋ그럼 또 기다려야 함. 시스템 이딴 식으로 만들어놓고 이 부분에 대해서 따로 민원 넣을 수 있는 창구도 없음. 앱 삭제했다가 배민상품권 사서 선물하려고 깐 건데 다시 삭제해야겠음. 딱히 타 배달앱보다 나은 것도 없고 시스템 이 모양이네. 별점이 왜 3점이지? 싶었는데 3점도 아깝다ㅋㅋ 다들 습관적으로 쓰는 거지 배민이 딱히 좋을 게 뭐 있음? 게르만 민족네 앱인데ㅋㅋㅋㅋ,1
